,Название,Код,Цена,Рейтинг,Срок(месяца),Величина купона(-13%),Номинал,Выплат в год,Доходность(год),Доходность(все время),Доходность(% в год),Ссылка
0,ОФЗ 46023,SU46023RMFS6,289.554,Высокий,30.0,10.61,300.0,2.0,21.22,159.15,7.33,https://www.tinkoff.ru/invest/bonds/SU46023RMFS6/
0,ОФЗ 26222,SU26222RMFS8,967.9,Высокий,9.0,30.45,1000.0,2.0,60.9,121.8,6.29,https://www.tinkoff.ru/invest/bonds/SU26222RMFS8/
0,ОФЗ 26219,SU26219RMFS4,918.44,Высокий,32.0,33.58,1000.0,2.0,67.16,537.28,7.31,https://www.tinkoff.ru/invest/bonds/SU26219RMFS4/
0,Новосибирская область выпуск 22,RU000A1043E2,940.4,Высокий,58.0,19.57,1000.0,4.0,78.28,273.98,8.32,https://www.tinkoff.ru/invest/bonds/RU000A1043E2/
0,ОФЗ 26225,SU26225RMFS1,744.92,Высокий,124.0,31.41,1000.0,2.0,62.82,1947.42,8.43,https://www.tinkoff.ru/invest/bonds/SU26225RMFS1/
0,ОФЗ 26226,SU26226RMFS9,922.01,Высокий,33.0,34.45,1000.0,2.0,68.9,551.2,7.47,https://www.tinkoff.ru/invest/bonds/SU26226RMFS9/
0,ОФЗ 26207,SU26207RMFS9,920.19,Высокий,37.0,35.32,1000.0,2.0,70.64,635.76,7.68,https://www.tinkoff.ru/invest/bonds/SU26207RMFS9/
0,АВТОБАН-Финанс выпуск 4,RU000A106K35,984.4,Высокий,54.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A106K35/
0,Самарская область выпуск 12,RU000A0JWM56,248.45,Высокий,5.0,5.22,250.0,4.0,20.88,5.22,8.4,https://www.tinkoff.ru/invest/bonds/RU000A0JWM56/
0,Газпром нефть выпуск 6,RU000A106565,1002.0,Высокий,51.0,30.97,1000.0,4.0,123.88,371.64,12.36,https://www.tinkoff.ru/invest/bonds/RU000A106565/
0,Калининградская область выпуск 4,RU000A104BC0,965.6,Высокий,59.0,20.53,1000.0,4.0,82.12,287.42,8.5,https://www.tinkoff.ru/invest/bonds/RU000A104BC0/
0,ОФЗ 29009,SU29009RMFS6,1029.85,Высокий,100.0,50.29,1000.0,2.0,100.58,2514.5,9.77,https://www.tinkoff.ru/invest/bonds/SU29009RMFS6/
0,Газпромбанк 001P выпуск 14,RU000A101350,968.9,Высокий,10.0,29.93,1000.0,2.0,59.86,149.65,6.18,https://www.tinkoff.ru/invest/bonds/RU000A101350/
0,МОЭСК 001P выпуск 2,RU000A101FY1,932.5,Высокий,13.0,26.62,1000.0,2.0,53.24,159.72,5.71,https://www.tinkoff.ru/invest/bonds/RU000A101FY1/
0,Оренбургская область выпуск 4,RU000A0ZYKH5,948.1,Высокий,47.0,17.66,1000.0,4.0,70.64,194.26,7.45,https://www.tinkoff.ru/invest/bonds/RU000A0ZYKH5/
0,Атомэнергопром 001P-02,RU000A105K85,974.7,Высокий,23.0,38.8,1000.0,2.0,77.6,426.8,7.96,https://www.tinkoff.ru/invest/bonds/RU000A105K85/
0,ОФЗ 29008,SU29008RMFS8,1017.77,Высокий,69.0,44.63,1000.0,2.0,89.26,1517.42,8.77,https://www.tinkoff.ru/invest/bonds/SU29008RMFS8/
0,Республика Коми выпуск 14,RU000A0JXUD9,497.05,Высокий,5.0,9.05,500.0,4.0,36.2,9.05,7.28,https://www.tinkoff.ru/invest/bonds/RU000A0JXUD9/
0,Верхнебаканский цементный завод 001P выпуск 1,RU000A0ZYLK7,911.8,Низкий,47.0,1.57,1000.0,4.0,6.28,17.27,0.69,https://www.tinkoff.ru/invest/bonds/RU000A0ZYLK7/
0,ФСК Россети БО-3,RU000A0ZYDH0,956.1,Высокий,344.0,17.31,1000.0,4.0,69.24,1488.66,7.24,https://www.tinkoff.ru/invest/bonds/RU000A0ZYDH0/
0,МегаФон БО-001P-06,RU000A1006G4,998.9,Высокий,2.0,38.54,1000.0,2.0,77.08,38.54,7.72,https://www.tinkoff.ru/invest/bonds/RU000A1006G4/
0,ОФЗ 29007,SU29007RMFS0,1001.5,Высокий,38.0,39.93,1000.0,2.0,79.86,758.67,7.97,https://www.tinkoff.ru/invest/bonds/SU29007RMFS0/
0,ДОМ.РФ 001P-14R,RU000A105SF4,997.5,Высокий,7.0,37.06,1000.0,2.0,74.12,111.18,7.43,https://www.tinkoff.ru/invest/bonds/RU000A105SF4/
0,Россети 1P-08R,RU000A105VQ5,1011.0,Средний,169.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A105VQ5/
0,Томская область выпуск 62,RU000A0ZYMJ7,247.025,Средний,11.0,4.0,250.0,4.0,16.0,8.0,6.48,https://www.tinkoff.ru/invest/bonds/RU000A0ZYMJ7/
0,Черкизово выпуск БО-001P-03,RU000A1024W4,994.8,Высокий,2.0,13.4,1000.0,4.0,53.6,0.0,5.39,https://www.tinkoff.ru/invest/bonds/RU000A1024W4/
0,ГТЛК ЗО26-Д,RU000A107AQ5,85287.417,Средний,25.0,1974.64,91706.9,2.0,3949.28,23695.68,4.63,https://www.tinkoff.ru/invest/bonds/RU000A107AQ5/
0,Газпром Капитал ЗО24-1-Ф,RU000A1059A6,114670.367757,Высокий,3.0,2145.68,116064.3,2.0,4291.36,2145.68,3.74,https://www.tinkoff.ru/invest/bonds/RU000A1059A6/
0,ГТЛК ЗО25-Д,RU000A1078V2,88808.96196,Средний,15.0,2373.53,91706.9,2.0,4747.06,16614.71,5.35,https://www.tinkoff.ru/invest/bonds/RU000A1078V2/
0,ПИК-Корпорация выпуск 5,RU000A105146,85002.8504893,Высокий,34.0,2237.9,91706.9,2.0,4475.8,38044.3,5.27,https://www.tinkoff.ru/invest/bonds/RU000A105146/
0,ОФЗ 29006,SU29006RMFS2,1000.62,Высокий,13.0,36.98,1000.0,2.0,73.96,221.88,7.39,https://www.tinkoff.ru/invest/bonds/SU29006RMFS2/
0,Нижегородская область,RU000A0ZZUT6,200.44,Высокий,4.0,3.74,200.0,4.0,14.96,3.74,7.46,https://www.tinkoff.ru/invest/bonds/RU000A0ZZUT6/
0,ГТЛК ЗО24-Д,RU000A1077H3,90640.8072875,Высокий,5.0,2044.85,91706.9,2.0,4089.7,4089.7,4.51,https://www.tinkoff.ru/invest/bonds/RU000A1077H3/
0,ГТЛК ЗО27-Д,RU000A107B43,83453.279,Средний,38.0,1854.93,91706.9,2.0,3709.86,35243.67,4.45,https://www.tinkoff.ru/invest/bonds/RU000A107B43/
0,ЮАИЗ выпуск 1,RU000A1001L5,1004.2,Высокий,0.0,24.53,1000.0,4.0,98.12,0.0,9.77,https://www.tinkoff.ru/invest/bonds/RU000A1001L5/
0,Борец Капитал ЗО-2026,RU000A105GN3,88405.4516,Высокий,32.0,2393.54,91706.9,2.0,4787.08,38296.64,5.41,https://www.tinkoff.ru/invest/bonds/RU000A105GN3/
0,Газпром Капитал ЗО25-2-Е,RU000A105WJ8,96213.5867,Высокий,15.0,2595.12,101117.8,1.0,2595.12,38926.8,2.7,https://www.tinkoff.ru/invest/bonds/RU000A105WJ8/
0,Газпром 2034,RU000A105A95,102959.2449231,Высокий,124.0,3441.11,91706.9,2.0,6882.22,213348.82,6.68,https://www.tinkoff.ru/invest/bonds/RU000A105A95/
0,Газпром Капитал ЗО37-1-Д,RU000A105RH2,95337.4844641,Высокий,163.0,2906.67,91706.9,2.0,5813.34,235440.27,6.1,https://www.tinkoff.ru/invest/bonds/RU000A105RH2/
0,Газпром Капитал ЗО27-1-Е,RU000A105RZ4,86941.08444,Высокий,37.0,1319.53,101117.8,1.0,1319.53,48822.61,1.52,https://www.tinkoff.ru/invest/bonds/RU000A105RZ4/
0,Газпром капитал ЗО24-1-Е,RU000A105C51,97515.3772572,Высокий,10.0,1979.34,101117.8,1.0,1979.34,19793.4,2.03,https://www.tinkoff.ru/invest/bonds/RU000A105C51/
0,Газпром Капитал ЗО30-1-Д,RU000A105SG2,76896.3273569,Высокий,73.0,1296.47,91706.9,2.0,2592.94,46672.92,3.37,https://www.tinkoff.ru/invest/bonds/RU000A105SG2/
0,Газпром капитал ЗО28-1-Е,RU000A105BY1,82591.8056264,Высокий,58.0,1627.42,101117.8,1.0,1627.42,94390.36,1.97,https://www.tinkoff.ru/invest/bonds/RU000A105BY1/
0,Газпром капитал ЗО31-1-Д,RU000A105JT4,76483.5546,Высокий,90.0,1396.18,91706.9,2.0,2792.36,62828.1,3.65,https://www.tinkoff.ru/invest/bonds/RU000A105JT4/
0,Газпром капитал ЗО29-1-Д,RU000A105KU0,78626.4697323,Высокий,60.0,1176.76,91706.9,2.0,2353.52,35302.8,2.99,https://www.tinkoff.ru/invest/bonds/RU000A105KU0/
0,Газпром Капитал ЗО26-1-Е,RU000A105WH2,92826.5448712,Высокий,26.0,2199.27,101117.8,1.0,2199.27,57181.02,2.37,https://www.tinkoff.ru/invest/bonds/RU000A105WH2/
0,Газпром Капитал ЗО25-1-Е,RU000A105VL6,98993.2139042,Высокий,14.0,3839.05,101117.8,1.0,3839.05,53746.7,3.88,https://www.tinkoff.ru/invest/bonds/RU000A105VL6/
0,Газпром Капитал ЗО27-1-ФР,RU000A105XA5,459284.1895785,Высокий,42.0,7180.2,535921.5,1.0,7180.2,301568.4,1.56,https://www.tinkoff.ru/invest/bonds/RU000A105XA5/
0,Газпром Капитал ЗО28-1-Д,RU000A105R62,87992.4954293,Высокий,49.0,1974.64,91706.9,2.0,3949.28,47391.36,4.49,https://www.tinkoff.ru/invest/bonds/RU000A105R62/
0,Russia 2047,RU000A0JXU14,16507242.0,Высокий,281.0,418871.24,18341380.0,2.0,837742.48,58641973.6,5.07,https://www.tinkoff.ru/invest/bonds/RU000A0JXU14/
0,РУСАЛ AED выпуск 4,RU000A106V57,25096.056,Высокий,20.0,643.8,24971.2,2.0,1287.6,6438.0,5.13,https://www.tinkoff.ru/invest/bonds/RU000A106V57/
0,Совкомфлот ЗО-2028,RU000A105A87,85654.2446,Высокий,51.0,1535.81,91706.9,2.0,3071.62,38395.25,3.59,https://www.tinkoff.ru/invest/bonds/RU000A105A87/
0,Газпром капитал ЗО27-2-Д,RU000A105JH9,84278.1825655,Высокий,42.0,1196.25,91706.9,2.0,2392.5,25121.25,2.84,https://www.tinkoff.ru/invest/bonds/RU000A105JH9/
0,Газпром Капитал ЗО26-1-Д,RU000A105RG4,91018.9148362,Высокий,25.0,2054.42,91706.9,2.0,4108.84,24653.04,4.51,https://www.tinkoff.ru/invest/bonds/RU000A105RG4/
0,Металлоинвест ЗО-28,RU000A105A04,83774.25315,Высокий,57.0,1346.76,91706.9,2.0,2693.52,37709.28,3.22,https://www.tinkoff.ru/invest/bonds/RU000A105A04/
0,Russia 2035,RU000A1006S9,17791138.6,Высокий,135.0,406903.44,18341380.0,2.0,813806.88,27262530.48,4.57,https://www.tinkoff.ru/invest/bonds/RU000A1006S9/
0,Газпром ЗО27-1-Д,RU000A1056U0,90588.07582,Высокий,38.0,1974.64,91706.9,2.0,3949.28,37518.16,4.36,https://www.tinkoff.ru/invest/bonds/RU000A1056U0/
0,ФосАЗО28-Д,RU000A106G56,81527.4341,Высокий,56.0,1037.13,91706.9,2.0,2074.26,29039.64,2.54,https://www.tinkoff.ru/invest/bonds/RU000A106G56/
0,Лукойл ЗО-31,RU000A1059R0,82902.8541862,Высокий,93.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059R0/
0,Лукойл ЗО-30,RU000A1059Q2,85430.7548847,Высокий,76.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059Q2/
0,Лукойл ЗО-26,RU000A1059N9,91248.3655,Высокий,34.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059N9/
0,Лукойл ЗО-27,RU000A1059P4,86185.9612062,Высокий,39.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059P4/
0,ОФЗ 52002,SU52002RMFS1,1334.9220898,Высокий,49.0,15.66,1430.57,2.0,31.32,375.84,2.35,https://www.tinkoff.ru/invest/bonds/SU52002RMFS1/
0,ОФЗ 52003,SU52003RMFS9,1173.1732935,Высокий,78.0,14.18,1300.65,2.0,28.36,553.02,2.42,https://www.tinkoff.ru/invest/bonds/SU52003RMFS9/
0,ОФЗ 52004,SU52004RMFS7,1084.544721,Высокий,98.0,13.31,1222.78,2.0,26.62,652.19,2.45,https://www.tinkoff.ru/invest/bonds/SU52004RMFS7/
0,ОФЗ 52005,SU52005RMFS4,921.99757,Высокий,112.0,11.31,1049.0,2.0,22.62,633.36,2.45,https://www.tinkoff.ru/invest/bonds/SU52005RMFS4/
0,ФосАгро ЗО25-Д,RU000A106G31,90193.73615,Высокий,12.0,1216.69,91706.9,2.0,2433.38,7300.14,2.7,https://www.tinkoff.ru/invest/bonds/RU000A106G31/
0,ММК ЗО-2024,RU000A105H64,90965.4497135,Высокий,5.0,1745.65,91706.9,2.0,3491.3,3491.3,3.84,https://www.tinkoff.ru/invest/bonds/RU000A105H64/
0,Нафтатранс Плюс выпуск 1,RU000A100303,10045.0,Средний,0.0,84.3,10000.0,12.0,1011.6,0.0,10.07,https://www.tinkoff.ru/invest/bonds/RU000A100303/
0,СУЭК-Финанс выпуск 3,RU000A100VG7,1008.7,Высокий,68.0,8.61,1000.0,2.0,17.22,292.74,1.71,https://www.tinkoff.ru/invest/bonds/RU000A100VG7/
0,ПИК-Специализированный застройщик выпуск 4,RU000A0ZZ1M2,1015.0,Высокий,50.0,58.55,1000.0,2.0,117.1,1463.75,11.54,https://www.tinkoff.ru/invest/bonds/RU000A0ZZ1M2/
0,АФК Система выпуск 26,RU000A106Z46,1001.0,Высокий,45.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A106Z46/
0,ОФЗ 29021,SU29021RMFS1,990.75,Высокий,82.0,28.8,1000.0,4.0,115.2,576.0,11.63,https://www.tinkoff.ru/invest/bonds/SU29021RMFS1/
0,ОФЗ 29016,SU29016RMFS1,1000.7,Высокий,35.0,30.28,1000.0,4.0,121.12,242.24,12.1,https://www.tinkoff.ru/invest/bonds/SU29016RMFS1/
0,ДОМ.РФ ИА БО-001Р-07,RU000A103125,444.074043,Средний,306.0,7.66,512.61,4.0,30.64,582.16,6.9,https://www.tinkoff.ru/invest/bonds/RU000A103125/
0,ДОМ.РФ ИА БО-001Р-08,RU000A1031K4,473.95374,Средний,328.0,7.83,565.24,4.0,31.32,642.06,6.61,https://www.tinkoff.ru/invest/bonds/RU000A1031K4/
0,ДОМ.РФ,RU000A105MN1,1008.5,Высокий,44.0,33.15,1000.0,4.0,132.6,364.65,13.15,https://www.tinkoff.ru/invest/bonds/RU000A105MN1/
0,Норильский никель ЗО25-Д,RU000A107BL4,87185.8415369,Средний,20.0,1017.2,91706.9,2.0,2034.4,10172.0,2.33,https://www.tinkoff.ru/invest/bonds/RU000A107BL4/
0,ДОМ.РФ ИА 006P,RU000A0ZZV86,152.874044,Средний,293.0,3.48,161.96,4.0,13.92,254.04,9.11,https://www.tinkoff.ru/invest/bonds/RU000A0ZZV86/
0,ОФЗ 29015,SU29015RMFS3,996.41,Высокий,57.0,24.1,1000.0,4.0,96.4,337.4,9.67,https://www.tinkoff.ru/invest/bonds/SU29015RMFS3/
0,ОФЗ 29013,SU29013RMFS8,995.0,Высокий,80.0,30.28,1000.0,4.0,121.12,605.6,12.17,https://www.tinkoff.ru/invest/bonds/SU29013RMFS8/
0,СОПФ Инфраструктурные облигации выпуск 6,RU000A106P97,1002.9,Средний,43.0,31.15,1000.0,4.0,124.6,311.5,12.42,https://www.tinkoff.ru/invest/bonds/RU000A106P97/
0,РЕСО-Лизинг выпуск 6,RU000A1049Y7,1006.9,Высокий,23.0,58.03,1000.0,2.0,116.06,638.33,11.53,https://www.tinkoff.ru/invest/bonds/RU000A1049Y7/
0,Джи-групп выпуск 2,RU000A103JR3,432.675,Средний,7.0,10.27,450.0,4.0,41.08,10.27,9.49,https://www.tinkoff.ru/invest/bonds/RU000A103JR3/
0,ВЭБ.РФ ПБО-002Р-39,RU000A107AU7,1008.3,Средний,76.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107AU7/
0,МБЭС 002P-02,RU000A107DS5,1009.0,Средний,35.0,0.0,1000.0,2.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107DS5/
0,Газпром нефть 003P-07R,RU000A107605,1000.8,Высокий,46.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107605/
0,РЕСО-Лизинг БО-02П выпуск 1,RU000A104V26,1003.4,Высокий,29.0,62.03,1000.0,2.0,124.06,868.42,12.36,https://www.tinkoff.ru/invest/bonds/RU000A104V26/
0,ОФЗ 29025,SU29025RMFS2,988.33,Высокий,163.0,18.1,1000.0,4.0,72.4,724.0,7.33,https://www.tinkoff.ru/invest/bonds/SU29025RMFS2/
0,РЕСО-Лизинг БО-02П-05,RU000A1075J3,1002.8,Высокий,117.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1075J3/
0,Россети 001Р-11R,RU000A107CG2,1000.6,Средний,71.0,0.0,1000.0,12.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107CG2/
0,АФК Система 001Р-27,RU000A107GX8,1002.5,Средний,47.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107GX8/
0,Газпром Капитал БО-002P-10,RU000A107084,997.8,Средний,51.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107084/
0,TCS-perp2,RU000A107746,74466.0028,Средний,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107746/
0,МТС-Банк выпуск 001P-03,RU000A107456,1013.1,Высокий,33.0,0.7,1000.0,4.0,2.8,5.6,0.28,https://www.tinkoff.ru/invest/bonds/RU000A107456/
0,ППК РЭО выпуск 2,RU000A106169,1017.5,Средний,107.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A106169/
0,Газпром Капитал БО-002Р-11,RU000A107ET1,995.0,Средний,47.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107ET1/
0,Металлоинвест 001Р-06,RU000A1079S6,1001.3,Средний,46.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1079S6/
0,РЕСО-Лизинг БО-02П-02,RU000A105HH3,1008.9,Средний,106.0,56.29,1000.0,2.0,112.58,2983.37,11.16,https://www.tinkoff.ru/invest/bonds/RU000A105HH3/
0,Совкомбанк СЗО-02,RU000A107C59,81032.21684,Средний,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107C59/
0,ОФЗ 29023,SU29023RMFS7,989.35,Высокий,127.0,28.8,1000.0,4.0,115.2,892.8,11.64,https://www.tinkoff.ru/invest/bonds/SU29023RMFS7/
0,МТС 002P-02,RU000A1078S8,998.5,Средний,58.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1078S8/
0,ВЭБ.РФ выпуск 4,RU000A106LL5,1022.0,Средний,103.0,32.19,1000.0,4.0,128.76,804.75,12.6,https://www.tinkoff.ru/invest/bonds/RU000A106LL5/
0,ДОМ.РФ ИА 002P,RU000A0ZYJT2,73.004898,Средний,268.0,1.83,74.51,4.0,7.32,122.61,10.03,https://www.tinkoff.ru/invest/bonds/RU000A0ZYJT2/
0,ВЭБ.РФ ПБО-002Р-36,RU000A105YH8,1017.7,Высокий,80.0,24.36,1000.0,4.0,97.44,487.2,9.57,https://www.tinkoff.ru/invest/bonds/RU000A105YH8/
0,Биннофарм Групп 001P-03,RU000A107E81,1000.5,Средний,35.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107E81/
0,Борец Капитал 001P-02,RU000A107BR1,1013.9,Средний,22.0,0.0,1000.0,12.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107BR1/
0,Совкомбанк СЗО-01,RU000A107B84,77627.2313499,Средний,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107B84/
0,ОФЗ 24021,SU24021RMFS6,1001.4,Высокий,3.0,24.1,1000.0,4.0,96.4,0.0,9.63,https://www.tinkoff.ru/invest/bonds/SU24021RMFS6/
0,ДОМ.РФ ИА 001Р-25,RU000A105H23,678.39534,Средний,106.0,4.96,745.08,12.0,59.52,39.68,8.77,https://www.tinkoff.ru/invest/bonds/RU000A105H23/
0,Сегежа 003P-03R,RU000A107BP5,1000.0,Средний,32.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107BP5/
0,ОФЗ 29020,SU29020RMFS3,1000.01,Высокий,44.0,30.28,1000.0,4.0,121.12,333.08,12.11,https://www.tinkoff.ru/invest/bonds/SU29020RMFS3/
0,ОФЗ 29024,SU29024RMFS5,984.87,Высокий,135.0,24.97,1000.0,4.0,99.88,824.01,10.14,https://www.tinkoff.ru/invest/bonds/SU29024RMFS5/
0,ДОМ.РФ ИА БО-001Р-18,RU000A104UV0,795.8709,Средний,101.0,8.79,803.91,12.0,105.48,70.32,13.25,https://www.tinkoff.ru/invest/bonds/RU000A104UV0/
0,ДОМ.РФ ИА БО выпуск 9,RU000A103N43,542.759425,Средний,92.0,10.44,627.25,4.0,41.76,240.12,7.69,https://www.tinkoff.ru/invest/bonds/RU000A103N43/
0,ОФЗ 29018,SU29018RMFS7,988.04,Высокий,94.0,28.8,1000.0,4.0,115.2,662.4,11.66,https://www.tinkoff.ru/invest/bonds/SU29018RMFS7/
0,Металлоинвест 001P-04,RU000A105W08,1049.9,Высокий,37.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A105W08/
0,ДОМ.РФ ИА 018P,RU000A102D46,357.764902,Средний,326.0,5.57,437.74,4.0,22.28,451.17,6.23,https://www.tinkoff.ru/invest/bonds/RU000A102D46/
0,ОФЗ 29019,SU29019RMFS5,991.5,Высокий,66.0,24.1,1000.0,4.0,96.4,385.6,9.72,https://www.tinkoff.ru/invest/bonds/SU29019RMFS5/
0,Газпром Капитал БО-002P-09,RU000A107050,997.8,Средний,51.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107050/
0,ВЭБ.РФ ПБО-2 выпуск 31,RU000A1042W6,1011.7,Высокий,57.0,27.49,1000.0,4.0,109.96,384.86,10.87,https://www.tinkoff.ru/invest/bonds/RU000A1042W6/
0,ОФЗ 29017,SU29017RMFS9,990.18,Высокий,103.0,28.8,1000.0,4.0,115.2,720.0,11.63,https://www.tinkoff.ru/invest/bonds/SU29017RMFS9/
0,Альфа-Банк 001Р выпуск 7,RU000A106VT7,1020.9,Высокий,8.0,9.22,1000.0,12.0,110.64,0.0,10.84,https://www.tinkoff.ru/invest/bonds/RU000A106VT7/
0,Селигдар Золотые облигации,RU000A1062M5,5962.045653,Высокий,51.0,72.47,6035.07,4.0,289.88,869.64,4.86,https://www.tinkoff.ru/invest/bonds/RU000A1062M5/
0,КИВИ Финанс 001Р-02,RU000A107548,1005.0,Средний,45.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107548/
0,TCS-perp1,RU000A107738,94458.107,Средний,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107738/
0,ОФЗ 29014,SU29014RMFS6,1000.96,Высокий,26.0,30.28,1000.0,4.0,121.12,181.68,12.1,https://www.tinkoff.ru/invest/bonds/SU29014RMFS6/
0,ЕАБР 003Р-008,RU000A106JX4,1007.9,Средний,54.0,0.0,1000.0,2.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A106JX4/
0,ДОМ.РФ ИА 09,RU000A102JB9,376.486814,Средний,323.0,6.0,455.74,4.0,24.0,480.0,6.37,https://www.tinkoff.ru/invest/bonds/RU000A102JB9/
0,Газпром Капитал выпуск 7,RU000A106375,998.8,Высокий,51.0,1.74,1000.0,4.0,6.96,20.88,0.7,https://www.tinkoff.ru/invest/bonds/RU000A106375/
0,Легенда 2Р-01,RU000A1067H4,1020.0,Средний,40.0,37.24,1000.0,4.0,148.96,372.4,14.6,https://www.tinkoff.ru/invest/bonds/RU000A1067H4/
0,ОФЗ 29022,SU29022RMFS9,988.65,Высокий,114.0,24.97,1000.0,4.0,99.88,699.16,10.1,https://www.tinkoff.ru/invest/bonds/SU29022RMFS9/
0,SELGOLD002,RU000A106XD7,5966.270202,Высокий,72.0,72.47,6035.07,4.0,289.88,1304.46,4.86,https://www.tinkoff.ru/invest/bonds/RU000A106XD7/
0,МТС выпуск 002P-01,RU000A1075E4,1000.0,Высокий,45.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1075E4/
0,Норильский никель БО-09,RU000A1069N8,1012.5,Высокий,52.0,30.54,1000.0,4.0,122.16,397.02,12.07,https://www.tinkoff.ru/invest/bonds/RU000A1069N8/
0,ЕАБР выпуск 3Р-007,RU000A1064L3,1013.0,Средний,51.0,48.72,1000.0,2.0,97.44,1218.0,9.62,https://www.tinkoff.ru/invest/bonds/RU000A1064L3/
0,ДОМ.РФ ИА 08,RU000A102GD1,354.689156,Средний,312.0,5.39,416.84,4.0,21.56,420.42,6.08,https://www.tinkoff.ru/invest/bonds/RU000A102GD1/
0,РСХБ выпуск БО-02-002Р,RU000A1068R1,1014.0,Высокий,28.0,12.09,1000.0,12.0,145.08,24.18,14.31,https://www.tinkoff.ru/invest/bonds/RU000A1068R1/
0,РЖД 001Р-28R,RU000A106ZL5,1005.4,Средний,80.0,11.74,1000.0,12.0,140.88,70.44,14.01,https://www.tinkoff.ru/invest/bonds/RU000A106ZL5/
0,Нафтатранс Плюс БО-04,RU000A105CF8,1010.0,Средний,21.0,13.57,1000.0,12.0,162.84,13.57,16.12,https://www.tinkoff.ru/invest/bonds/RU000A105CF8/
0,РЖД 1Р-26R,RU000A106K43,1013.3,Средний,54.0,11.92,1000.0,12.0,143.04,47.68,14.12,https://www.tinkoff.ru/invest/bonds/RU000A106K43/
0,РЖД 1P-27R,RU000A106VV3,1013.0,Средний,44.0,11.83,1000.0,12.0,141.96,35.49,14.01,https://www.tinkoff.ru/invest/bonds/RU000A106VV3/
0,ИКС 5 ФИНАНС 003P-02,RU000A1075S4,1012.9,Высокий,33.0,11.48,1000.0,12.0,137.76,22.96,13.6,https://www.tinkoff.ru/invest/bonds/RU000A1075S4/
0,Сибнефтехимтрейд выпуск 2,RU000A104DZ7,1026.8,Низкий,35.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A104DZ7/
0,Мосгорломбард,RU000A104XJ9,1065.1,Низкий,36.0,47.68,1000.0,4.0,190.72,429.12,17.91,https://www.tinkoff.ru/invest/bonds/RU000A104XJ9/
0,ТМК 001Р выпуск 3,RU000A102TJ1,-1.0,Средний,14.0,15.92,1000.0,4.0,63.68,47.76,-6368.0,https://www.tinkoff.ru/invest/bonds/RU000A102TJ1/
0,Сегежа Групп 002P-07R,RU000A105AD7,-1.0,Средний,3.0,1.74,1000.0,4.0,6.96,0.0,-696.0,https://www.tinkoff.ru/invest/bonds/RU000A105AD7/
0,Сегежа 002P выпуск 2,RU000A1043G7,-1.0,Средний,154.0,42.02,1000.0,2.0,84.04,3235.54,-8404.0,https://www.tinkoff.ru/invest/bonds/RU000A1043G7/
0,Россети 001P выпуск 9,RU000A1065C9,-1.0,Средний,51.0,22.62,1000.0,4.0,90.48,271.44,-9048.0,https://www.tinkoff.ru/invest/bonds/RU000A1065C9/
