,Название,Код,Цена,Рейтинг,Срок(месяца),Дата купона,НКД,Величина купона(-13%),Номинал,Выплат в год,Доходность(год),Осталось выплат,Доходность(% в год),Доходность(все время),Ссылка,Статус квал. инвестора
52,Онлайн Микрофинанс выпуск 1,RU000A103406,993.3,Низкий,1.0,2024-04-04,9.0,8.87,1000.0,12.0,106.44,1.0,10.72,9.0,https://www.tinkoff.ru/invest/bonds/RU000A103406/,Не важен / Неизвестно
53,Мосгорломбард 001Р-05,RU000A107UB5,1034.0,Низкий,58.0,2024-05-28,19.0,43.33,1000.0,4.0,173.32,19.0,16.76,823.0,https://www.tinkoff.ru/invest/bonds/RU000A107UB5/,Не важен / Неизвестно
54,Фордевинд 04,RU000A106SE5,966.7,Средний,34.0,2024-04-24,3.0,12.09,1000.0,12.0,145.08,34.0,15.01,411.0,https://www.tinkoff.ru/invest/bonds/RU000A106SE5/,Не важен / Неизвестно
55,ПР-Лизинг выпуск 2,RU000A106EP1,892.0,Средний,97.0,2024-04-18,4.0,8.87,1000.0,12.0,106.44,97.0,11.93,860.0,https://www.tinkoff.ru/invest/bonds/RU000A106EP1/,Не важен / Неизвестно
56,Феррони БО-02,RU000A105P64,883.17,Низкий,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A105P64/,Не важен / Неизвестно
57,МигКредит БО-02,RU000A106KT0,958.4,Средний,27.0,2024-04-14,7.0,10.53,1000.0,12.0,126.36,27.0,13.18,284.0,https://www.tinkoff.ru/invest/bonds/RU000A106KT0/,Не важен / Неизвестно
58,Группа Продовольствие 001P-03,RU000A106YN4,951.5,Низкий,29.0,2024-04-25,3.0,11.4,1000.0,12.0,136.8,29.0,14.38,331.0,https://www.tinkoff.ru/invest/bonds/RU000A106YN4/,Не важен / Неизвестно
59,МФК Саммит 1P-01,RU000A105UZ8,967.12144,Средний,21.0,2024-04-11,10.0,13.31,958.4,12.0,159.72,21.0,16.51,280.0,https://www.tinkoff.ru/invest/bonds/RU000A105UZ8/,Не важен / Неизвестно
60,Плаза-Телеком БО-01,RU000A106YD5,992.7,Низкий,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A106YD5/,Не важен / Неизвестно
61,МФК Лайм-Займ выпуск 2,RU000A105AJ4,812.0,Низкий,17.0,2024-04-05,11.0,11.4,800.0,12.0,136.8,17.0,16.85,194.0,https://www.tinkoff.ru/invest/bonds/RU000A105AJ4/,Не важен / Неизвестно
62,Легенда выпуск 4,RU000A102Y66,958.9,Средний,12.0,2024-04-09,22.0,21.58,1000.0,4.0,86.32,4.0,9.0,86.0,https://www.tinkoff.ru/invest/bonds/RU000A102Y66/,Не важен / Неизвестно
63,Завод КЭС 001P-05,RU000A107U40,1007.0,Низкий,58.0,2024-05-23,20.0,41.15,1000.0,4.0,164.6,19.0,16.35,782.0,https://www.tinkoff.ru/invest/bonds/RU000A107U40/,Не важен / Неизвестно
64,Реаторг 001Р-01,RU000A105BP9,880.92,Низкий,18.0,2024-04-23,27.0,30.45,900.0,4.0,121.8,6.0,13.83,183.0,https://www.tinkoff.ru/invest/bonds/RU000A105BP9/,Не важен / Неизвестно
65,УК ОРГ выпуск 2,RU000A106L67,965.0,Низкий,27.0,2024-04-19,5.0,11.74,1000.0,12.0,140.88,27.0,14.6,317.0,https://www.tinkoff.ru/invest/bonds/RU000A106L67/,Не важен / Неизвестно
66,Лизинг трейд выпуск 3,RU000A1034X1,897.1,Низкий,24.0,2024-04-10,6.0,7.83,1000.0,12.0,93.96,24.0,10.47,188.0,https://www.tinkoff.ru/invest/bonds/RU000A1034X1/,Не важен / Неизвестно
67,АСПЭК-Домстрой выпуск 1,RU000A104B53,736.35,Низкий,8.0,2024-06-20,3.0,23.58,750.0,4.0,94.32,3.0,12.81,71.0,https://www.tinkoff.ru/invest/bonds/RU000A104B53/,Не важен / Неизвестно
68,УК ОРГ выпуск 3,RU000A106UB7,962.0,Низкий,28.0,2024-04-04,12.0,11.74,1000.0,12.0,140.88,28.0,14.64,329.0,https://www.tinkoff.ru/invest/bonds/RU000A106UB7/,Не важен / Неизвестно
69,Глобал Факторинг Нетворк Рус выпуск 3,RU000A106LS0,934.8,Низкий,39.0,2024-04-21,4.0,10.53,1000.0,12.0,126.36,39.0,13.52,411.0,https://www.tinkoff.ru/invest/bonds/RU000A106LS0/,Не важен / Неизвестно
70,АСВ выпуск 1,RU000A106RB3,970.0,Низкий,28.0,2024-05-17,21.0,36.8,1000.0,4.0,147.2,9.0,15.18,331.0,https://www.tinkoff.ru/invest/bonds/RU000A106RB3/,Не важен / Неизвестно
71,Ника 001P-02,RU000A106U74,963.3,Низкий,52.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A106U74/,Не важен / Неизвестно
72,Селлер выпуск 2,RU000A106X30,993.3,Низкий,29.0,2024-04-16,7.0,12.79,1000.0,12.0,153.48,29.0,15.45,371.0,https://www.tinkoff.ru/invest/bonds/RU000A106X30/,Не важен / Неизвестно
73,ТЕХНО Лизинг выпуск 5,RU000A103TS0,843.4,Низкий,41.0,2024-04-21,3.0,8.18,1000.0,12.0,98.16,41.0,11.64,335.0,https://www.tinkoff.ru/invest/bonds/RU000A103TS0/,Не важен / Неизвестно
74,Талан-Финанс выпуск 3,RU000A1043B8,966.5,Средний,13.0,2024-05-20,15.0,28.19,1000.0,4.0,112.76,4.0,11.67,113.0,https://www.tinkoff.ru/invest/bonds/RU000A1043B8/,Не важен / Неизвестно
75,ТрансФин-М 001Р-07,RU000A103M36,966.0,Средний,88.0,2024-05-27,9.0,21.23,1000.0,4.0,84.92,29.0,8.79,616.0,https://www.tinkoff.ru/invest/bonds/RU000A103M36/,Не важен / Неизвестно
76,ПИМ выпуск 2,RU000A106NT4,935.5,Средний,27.0,2024-05-02,24.0,31.41,1000.0,4.0,125.64,9.0,13.43,283.0,https://www.tinkoff.ru/invest/bonds/RU000A106NT4/,Не важен / Неизвестно
77,СибАвтоТранс 001Р-03,RU000A107KV4,1011.9,Низкий,57.0,2024-04-18,39.0,41.15,1000.0,4.0,164.6,19.0,16.27,782.0,https://www.tinkoff.ru/invest/bonds/RU000A107KV4/,Не важен / Неизвестно
78,МФК ВЭББАНКИР 001Р-04,RU000A107U65,1001.0,Средний,40.0,2024-04-22,5.0,14.96,1000.0,12.0,179.52,40.0,17.93,598.0,https://www.tinkoff.ru/invest/bonds/RU000A107U65/,Не важен / Неизвестно
